date,origin_country,destination_id,route,flights_count,seat_capacity,load_factor,avg_airfare,airline
2022-01-18,DEU,UKR,DEU-UKR,10,1910.0,0.4542,330.43,KL
2022-01-18,CHN,TUR,CHN-TUR,9,1530.0,0.8206,377.91,UA
2022-01-18,USA,POL,USA-POL,11,2156.0,0.5393,560.45,AA
2022-01-18,GBR,LBN,GBR-LBN,8,1384.0,0.6899,511.35,DL
2022-01-18,CHN,THA,CHN-THA,11,1705.0,0.8233,451.79,EK
2022-01-18,AUS,DEU,AUS-DEU,7,1218.0,0.7332,356.27,UA
2022-01-18,USA,ISR,USA-ISR,10,1510.0,0.6038,369.28,KL
2022-01-18,GBR,JOR,GBR-JOR,7,1022.0,0.6602,300.13,TK
2022-01-18,DEU,ITA,DEU-ITA,6,876.0,0.6055,227.0,UA
2022-01-18,JPN,SAU,JPN-SAU,10,1450.0,0.5295,295.0,AF
2022-01-18,CAN,JOR,CAN-JOR,1,155.0,0.6626,416.47,AF
2022-01-18,JPN,ITA,JPN-ITA,10,1880.0,0.463,429.31,QR
2022-01-18,AUS,GRC,AUS-GRC,10,1540.0,0.5666,614.19,BA
2022-01-18,AUS,ITA,AUS-ITA,1,199.0,0.6336,556.97,QR
2022-01-18,DEU,RUS,DEU-RUS,11,1782.0,0.7217,197.44,UA
2022-01-19,NLD,USA,NLD-USA,6,1194.0,0.5196,283.4,UA
2022-01-19,JPN,RUS,JPN-RUS,1,191.0,0.8333,224.22,EK
2022-01-19,AUS,GBR,AUS-GBR,7,1085.0,0.7979,357.25,TK
2022-01-19,GBR,SAU,GBR-SAU,5,705.0,0.5426,421.11,BA
2022-01-19,GBR,NLD,GBR-NLD,6,1074.0,0.6605,484.76,BA
2022-01-19,FRA,GBR,FRA-GBR,4,664.0,0.6116,523.6,LH
2022-01-19,IND,EGY,IND-EGY,6,924.0,0.834,213.85,AA
2022-01-19,NLD,MDA,NLD-MDA,3,552.0,0.6737,184.7,AF
2022-01-19,DEU,CYP,DEU-CYP,5,870.0,0.7404,390.5,AA
2022-01-19,AUS,DEU,AUS-DEU,6,894.0,0.7413,342.31,EK
2022-01-19,AUS,EGY,AUS-EGY,11,2167.0,0.735,341.84,BA
2022-01-19,NLD,UKR,NLD-UKR,6,906.0,0.6799,372.21,AA
2022-01-19,IND,CYP,IND-CYP,2,362.0,0.7073,548.42,DL
2022-01-20,IND,GBR,IND-GBR,8,1304.0,0.5232,472.73,TK
2022-01-20,CAN,USA,CAN-USA,8,1440.0,0.5769,250.77,UA
2022-01-20,AUS,FRA,AUS-FRA,1,191.0,0.7874,518.35,LH
2022-01-20,DEU,ITA,DEU-ITA,2,286.0,0.6388,287.51,KL
2022-01-20,GBR,LBN,GBR-LBN,7,1106.0,0.4557,506.83,KL
2022-01-20,AUS,GBR,AUS-GBR,7,1232.0,0.6939,370.79,TK
2022-01-20,JPN,SAU,JPN-SAU,7,1393.0,0.7432,270.1,EK
2022-01-20,AUS,ROU,AUS-ROU,5,985.0,0.7327,208.21,DL
2022-01-20,CAN,USA,CAN-USA,5,790.0,0.6435,302.16,AF
2022-01-20,FRA,THA,FRA-THA,6,1098.0,0.6009,344.36,AF
2022-01-20,JPN,UKR,JPN-UKR,2,322.0,0.523,199.55,TK
2022-01-20,GBR,PRT,GBR-PRT,4,696.0,0.7925,372.06,BA
2022-01-20,DEU,DEU,DEU-DEU,11,1584.0,0.7774,428.96,BA
2022-01-20,DEU,ITA,DEU-ITA,7,1253.0,0.4991,253.12,KL
2022-01-20,JPN,ITA,JPN-ITA,6,882.0,0.7665,340.93,AA
2022-01-20,USA,JOR,USA-JOR,3,492.0,0.5802,351.32,AA
2022-01-20,NLD,JOR,NLD-JOR,4,736.0,0.8128,434.36,AF
2022-01-20,JPN,ESP,JPN-ESP,9,1368.0,0.7417,208.2,EK
2022-01-20,FRA,FRA,FRA-FRA,4,736.0,0.8244,441.37,TK
2022-01-20,USA,GBR,USA-GBR,10,1920.0,0.8598,576.5,BA
2022-01-20,NLD,RUS,NLD-RUS,3,489.0,0.7449,458.86,UA
2022-01-21,CHN,ITA,CHN-ITA,3,435.0,0.6965,541.69,DL
2022-01-21,DEU,DEU,DEU-DEU,1,155.0,0.45,457.36,LH
2022-01-21,AUS,ISR,AUS-ISR,11,1562.0,0.4704,303.9,AF
2022-01-21,DEU,SAU,DEU-SAU,9,1629.0,0.8053,360.06,EK
2022-01-21,USA,EGY,USA-EGY,11,2035.0,0.6456,489.01,AF
2022-01-21,CHN,EGY,CHN-EGY,7,1155.0,0.95,431.96,DL
2022-01-21,DEU,GBR,DEU-GBR,9,1530.0,0.45,193.71,DL
2022-01-21,FRA,MDA,FRA-MDA,6,1020.0,0.6364,217.86,AA
2022-01-21,NLD,ROU,NLD-ROU,5,905.0,0.4558,473.22,UA
2022-01-21,GBR,UKR,GBR-UKR,11,1562.0,0.45,424.94,AF
2022-01-21,CHN,PRT,CHN-PRT,3,456.0,0.486,492.0,BA
2022-01-21,NLD,EGY,NLD-EGY,3,489.0,0.45,485.87,BA
2022-01-21,FRA,LBN,FRA-LBN,7,1155.0,0.6769,363.99,BA
2022-01-21,DEU,NLD,DEU-NLD,3,432.0,0.7146,218.93,TK
2022-01-21,JPN,UKR,JPN-UKR,1,173.0,0.5114,197.87,EK
2022-01-21,NLD,PRT,NLD-PRT,6,1002.0,0.4574,333.81,QR
2022-01-21,NLD,RUS,NLD-RUS,2,374.0,0.7978,424.86,TK
2022-01-21,GBR,POL,GBR-POL,11,2156.0,0.6128,224.81,TK
2022-01-21,AUS,POL,AUS-POL,1,156.0,0.7198,298.81,BA
2022-01-21,USA,LBN,USA-LBN,3,501.0,0.8454,375.21,AF
2022-01-22,DEU,CYP,DEU-CYP,7,994.0,0.6139,319.21,AA
2022-01-22,USA,ISR,USA-ISR,7,1092.0,0.5973,325.98,TK
2022-01-22,GBR,GBR,GBR-GBR,10,1660.0,0.5039,503.69,EK
2022-01-22,USA,EGY,USA-EGY,1,186.0,0.9481,513.26,AA
2022-01-22,FRA,SAU,FRA-SAU,8,1336.0,0.8684,536.38,QR
2022-01-22,FRA,PRT,FRA-PRT,9,1773.0,0.518,624.33,AA
2022-01-22,JPN,USA,JPN-USA,6,846.0,0.7457,451.89,AA
2022-01-22,CAN,ROU,CAN-ROU,8,1344.0,0.8366,562.95,TK
2022-01-22,FRA,MDA,FRA-MDA,5,995.0,0.7462,218.21,KL
2022-01-22,AUS,POL,AUS-POL,8,1184.0,0.6604,377.73,AF
2022-01-22,USA,ARE,USA-ARE,5,720.0,0.5623,603.59,KL
2022-01-22,FRA,RUS,FRA-RUS,2,364.0,0.6315,181.76,LH
2022-01-22,DEU,DEU,DEU-DEU,11,1540.0,0.6363,522.8,TK
2022-01-22,DEU,USA,DEU-USA,6,1152.0,0.9156,290.65,AF
2022-01-22,FRA,ISR,FRA-ISR,10,1750.0,0.4853,325.61,UA
2022-01-22,DEU,THA,DEU-THA,6,906.0,0.8093,597.32,TK
2022-01-22,NLD,ISR,NLD-ISR,5,925.0,0.4865,270.22,TK
2022-01-22,CHN,USA,CHN-USA,2,386.0,0.5291,570.46,EK
2022-01-22,JPN,UKR,JPN-UKR,11,1892.0,0.6727,172.41,UA
2022-01-22,NLD,MDA,NLD-MDA,4,784.0,0.8685,244.07,AF
2022-01-22,DEU,MDA,DEU-MDA,6,1122.0,0.6398,582.49,LH
2022-01-22,FRA,USA,FRA-USA,1,195.0,0.737,234.98,AF
2022-01-23,USA,LBN,USA-LBN,1,161.0,0.7968,406.39,AA
2022-01-23,JPN,ARE,JPN-ARE,2,370.0,0.7943,428.02,AA
2022-01-23,IND,EGY,IND-EGY,6,1152.0,0.853,220.17,DL
2022-01-23,IND,FRA,IND-FRA,11,2024.0,0.8615,271.43,BA
2022-01-23,USA,THA,USA-THA,5,710.0,0.5311,468.23,AA
2022-01-23,AUS,MDA,AUS-MDA,1,145.0,0.728,212.12,BA
2022-01-23,IND,DEU,IND-DEU,8,1264.0,0.45,232.81,QR
2022-01-23,IND,THA,IND-THA,4,776.0,0.9281,369.29,UA
2022-01-23,AUS,FRA,AUS-FRA,2,290.0,0.905,499.58,DL
2022-01-23,AUS,DEU,AUS-DEU,5,720.0,0.5814,365.28,TK
2022-01-23,FRA,UKR,FRA-UKR,11,1936.0,0.905,192.31,TK
2022-01-23,IND,GBR,IND-GBR,11,1848.0,0.6607,541.09,DL
2022-01-23,JPN,ISR,JPN-ISR,9,1764.0,0.769,404.3,DL
2022-01-23,NLD,NLD,NLD-NLD,4,680.0,0.4814,261.03,LH
2022-01-23,USA,MDA,USA-MDA,6,1092.0,0.8216,386.27,KL
2022-01-23,JPN,ROU,JPN-ROU,8,1208.0,0.7294,344.78,UA
2022-01-23,JPN,PRT,JPN-PRT,1,152.0,0.7073,335.5,LH
2022-01-23,GBR,UKR,GBR-UKR,1,184.0,0.6131,334.1,QR
2022-01-24,CHN,RUS,CHN-RUS,5,845.0,0.45,262.34,QR
2022-01-24,FRA,GRC,FRA-GRC,3,507.0,0.8077,519.14,LH
2022-01-24,USA,EGY,USA-EGY,7,1050.0,0.4652,512.85,UA
2022-01-24,JPN,LBN,JPN-LBN,8,1592.0,0.8491,502.48,AA
2022-01-24,AUS,THA,AUS-THA,10,1720.0,0.904,433.2,KL
2022-01-24,JPN,PRT,JPN-PRT,10,1500.0,0.8553,273.85,LH
2022-01-24,GBR,USA,GBR-USA,11,2123.0,0.5715,205.72,BA
2022-01-24,IND,SAU,IND-SAU,4,724.0,0.4602,237.76,KL
2022-01-24,DEU,FRA,DEU-FRA,4,676.0,0.45,385.46,EK
2022-01-24,JPN,THA,JPN-THA,5,980.0,0.5511,600.72,DL
2022-01-24,DEU,UKR,DEU-UKR,10,1530.0,0.534,398.36,DL
2022-01-24,FRA,ESP,FRA-ESP,1,171.0,0.6038,205.44,LH
2022-01-24,GBR,NLD,GBR-NLD,9,1440.0,0.45,418.59,AA
2022-01-24,FRA,POL,FRA-POL,1,153.0,0.7796,217.7,TK
2022-01-24,GBR,PRT,GBR-PRT,5,965.0,0.6092,406.24,DL
2022-01-24,DEU,ITA,DEU-ITA,9,1638.0,0.4761,252.37,QR
2022-01-24,JPN,DEU,JPN-DEU,2,368.0,0.5781,535.44,BA
2022-01-24,CHN,ESP,CHN-ESP,8,1208.0,0.8175,410.44,TK
2022-01-24,CHN,UKR,CHN-UKR,4,776.0,0.7951,201.69,UA
2022-01-24,GBR,PRT,GBR-PRT,2,340.0,0.7119,375.14,QR
2022-01-24,AUS,FRA,AUS-FRA,8,1120.0,0.95,406.38,QR
2022-01-25,IND,ITA,IND-ITA,11,1969.0,0.5446,509.74,LH
2022-01-25,FRA,NLD,FRA-NLD,1,173.0,0.6277,464.35,AA
2022-01-25,AUS,ROU,AUS-ROU,11,1958.0,0.6118,187.87,KL
2022-01-25,CHN,JOR,CHN-JOR,9,1350.0,0.7555,502.0,QR
2022-01-25,AUS,ITA,AUS-ITA,8,1584.0,0.7747,494.41,UA
2022-01-25,CAN,USA,CAN-USA,5,950.0,0.5916,278.83,DL
2022-01-25,NLD,THA,NLD-THA,8,1384.0,0.7839,422.59,UA
2022-01-25,JPN,THA,JPN-THA,7,1274.0,0.45,614.74,DL
2022-01-25,JPN,GBR,JPN-GBR,10,1820.0,0.7825,525.11,AA
2022-01-25,JPN,USA,JPN-USA,8,1208.0,0.45,471.12,TK
2022-01-25,DEU,RUS,DEU-RUS,7,1274.0,0.45,175.41,KL
2022-01-25,CHN,DEU,CHN-DEU,7,1267.0,0.45,601.87,LH
2022-01-25,USA,JOR,USA-JOR,5,800.0,0.5983,281.48,TK
2022-01-25,CAN,ISR,CAN-ISR,9,1476.0,0.5604,186.1,EK
2022-01-25,AUS,EGY,AUS-EGY,6,864.0,0.5371,330.7,EK
2022-01-25,AUS,ESP,AUS-ESP,6,840.0,0.6624,560.48,DL
2022-01-25,IND,SAU,IND-SAU,3,483.0,0.45,253.99,DL
2022-01-26,AUS,DEU,AUS-DEU,11,2090.0,0.9023,302.08,AF
2022-01-26,CHN,TUR,CHN-TUR,5,935.0,0.7654,351.55,QR
2022-01-26,NLD,MDA,NLD-MDA,6,930.0,0.779,193.58,KL
2022-01-26,USA,LBN,USA-LBN,10,1640.0,0.7315,385.13,AA
2022-01-26,AUS,ESP,AUS-ESP,8,1224.0,0.677,643.4,TK
2022-01-26,NLD,DEU,NLD-DEU,8,1552.0,0.8104,533.58,UA
2022-01-26,CHN,MDA,CHN-MDA,6,858.0,0.597,249.59,AA
2022-01-26,USA,POL,USA-POL,8,1352.0,0.8005,592.42,BA
2022-01-26,FRA,ARE,FRA-ARE,2,384.0,0.5589,582.97,TK
2022-01-26,NLD,LBN,NLD-LBN,7,1295.0,0.7929,489.65,DL
2022-01-26,USA,ISR,USA-ISR,11,1606.0,0.5796,389.39,KL
2022-01-26,CAN,JOR,CAN-JOR,1,146.0,0.8976,379.52,BA
2022-01-26,IND,ISR,IND-ISR,3,546.0,0.9036,537.87,BA
2022-01-26,DEU,DEU,DEU-DEU,7,987.0,0.9293,421.0,EK
2022-01-26,JPN,JOR,JPN-JOR,7,1050.0,0.7832,241.2,AF
2022-01-26,FRA,GBR,FRA-GBR,7,1239.0,0.7756,560.59,EK
2022-01-26,NLD,GRC,NLD-GRC,8,1496.0,0.749,620.91,LH
2022-01-26,AUS,RUS,AUS-RUS,4,592.0,0.713,291.28,QR
2022-01-26,GBR,THA,GBR-THA,11,2167.0,0.7611,416.33,AF
2022-01-27,CHN,UKR,CHN-UKR,8,1576.0,0.5532,198.62,QR
2022-01-27,CHN,ARE,CHN-ARE,1,195.0,0.6479,615.59,EK
2022-01-27,JPN,THA,JPN-THA,10,1710.0,0.81,630.04,QR
2022-01-27,NLD,RUS,NLD-RUS,7,1204.0,0.7352,499.52,AA
2022-01-27,GBR,EGY,GBR-EGY,1,159.0,0.6822,310.1,KL
2022-01-27,AUS,LBN,AUS-LBN,8,1520.0,0.853,451.98,AA
2022-01-27,CHN,PRT,CHN-PRT,3,438.0,0.7741,436.36,EK
2022-01-27,CHN,ARE,CHN-ARE,7,1253.0,0.5556,510.22,EK
2022-01-27,NLD,GBR,NLD-GBR,5,795.0,0.5467,391.32,UA
2022-01-27,AUS,CYP,AUS-CYP,2,336.0,0.5969,627.22,AA
2022-01-27,USA,ISR,USA-ISR,1,150.0,0.7299,414.52,KL
2022-01-27,DEU,RUS,DEU-RUS,6,1080.0,0.7442,180.51,LH
2022-01-27,AUS,TUR,AUS-TUR,8,1328.0,0.879,383.6,LH
2022-01-27,AUS,ARE,AUS-ARE,11,2123.0,0.7314,652.73,AA
2022-01-27,USA,NLD,USA-NLD,1,157.0,0.6712,533.42,UA
2022-01-27,USA,JOR,USA-JOR,6,1122.0,0.45,293.35,AF
2022-01-27,GBR,ISR,GBR-ISR,1,153.0,0.45,261.53,KL
2022-01-27,DEU,RUS,DEU-RUS,11,2189.0,0.45,183.34,LH
2022-01-27,CHN,DEU,CHN-DEU,11,1617.0,0.7988,489.43,BA
2022-01-27,CHN,POL,CHN-POL,7,1281.0,0.6131,480.87,BA
2022-01-27,CHN,CYP,CHN-CYP,2,390.0,0.6981,355.78,QR
2022-01-27,JPN,THA,JPN-THA,5,915.0,0.7534,539.29,DL
2022-01-27,DEU,RUS,DEU-RUS,6,1056.0,0.5224,190.06,EK
2022-01-28,IND,LBN,IND-LBN,3,447.0,0.6047,228.98,TK
2022-01-28,CHN,GBR,CHN-GBR,1,183.0,0.7258,451.58,LH
2022-01-28,CAN,ISR,CAN-ISR,7,1337.0,0.7039,223.67,BA
2022-01-28,CAN,THA,CAN-THA,10,1670.0,0.528,553.21,LH
2022-01-28,USA,ESP,USA-ESP,11,2013.0,0.7426,482.89,AA
2022-01-28,DEU,THA,DEU-THA,7,1071.0,0.5749,593.73,UA
2022-01-28,JPN,ISR,JPN-ISR,3,444.0,0.45,405.56,EK
2022-01-28,DEU,UKR,DEU-UKR,8,1304.0,0.7812,351.5,AA
2022-01-28,USA,ROU,USA-ROU,8,1128.0,0.6389,431.89,BA
2022-01-28,AUS,SAU,AUS-SAU,2,388.0,0.45,354.02,EK
2022-01-28,USA,GBR,USA-GBR,1,170.0,0.5556,504.42,AF
2022-01-28,CAN,ITA,CAN-ITA,9,1431.0,0.6101,238.49,TK
2022-01-28,CHN,ITA,CHN-ITA,6,1080.0,0.7797,521.84,DL
2022-01-28,USA,ROU,USA-ROU,3,501.0,0.95,435.43,AA
2022-01-28,FRA,THA,FRA-THA,2,280.0,0.78,458.69,UA
2022-01-28,IND,GRC,IND-GRC,8,1504.0,0.45,385.6,AA
2022-01-28,GBR,GBR,GBR-GBR,3,504.0,0.6607,618.87,DL
2022-01-28,FRA,EGY,FRA-EGY,3,480.0,0.9163,500.15,BA
2022-01-28,FRA,UKR,FRA-UKR,8,1216.0,0.709,206.97,LH
2022-01-28,CAN,ISR,CAN-ISR,8,1144.0,0.8102,223.94,EK
2022-01-28,IND,ITA,IND-ITA,1,144.0,0.6506,501.0,QR
2022-01-28,AUS,USA,AUS-USA,4,748.0,0.8511,287.71,LH
2022-01-28,USA,LBN,USA-LBN,7,1323.0,0.8182,406.62,EK
2022-01-28,FRA,POL,FRA-POL,6,942.0,0.8938,277.34,EK
2022-01-29,AUS,GRC,AUS-GRC,9,1260.0,0.5407,605.58,TK
2022-01-29,CAN,TUR,CAN-TUR,1,171.0,0.873,567.76,UA
2022-01-29,JPN,SAU,JPN-SAU,9,1296.0,0.7937,267.48,QR
2022-01-29,NLD,MDA,NLD-MDA,9,1647.0,0.8244,194.13,LH
2022-01-29,GBR,EGY,GBR-EGY,3,516.0,0.666,322.6,TK
2022-01-29,NLD,NLD,NLD-NLD,11,1947.0,0.8443,306.58,LH
2022-01-29,FRA,ROU,FRA-ROU,10,1550.0,0.6229,338.94,DL
2022-01-29,DEU,SAU,DEU-SAU,8,1264.0,0.6428,431.65,KL
2022-01-29,USA,JOR,USA-JOR,1,154.0,0.6722,332.36,DL
2022-01-29,CAN,ARE,CAN-ARE,11,1958.0,0.5101,371.87,DL
2022-01-30,CAN,ITA,CAN-ITA,4,564.0,0.6311,195.93,DL
2022-01-30,CHN,ESP,CHN-ESP,11,2024.0,0.779,383.66,TK
2022-01-30,FRA,CYP,FRA-CYP,5,965.0,0.7758,429.73,AF
2022-01-30,JPN,TUR,JPN-TUR,3,459.0,0.5689,594.01,AF
2022-01-30,DEU,RUS,DEU-RUS,11,1562.0,0.646,199.24,AA
2022-01-30,FRA,DEU,FRA-DEU,6,906.0,0.6994,301.48,AA
2022-01-30,AUS,RUS,AUS-RUS,11,1782.0,0.8093,287.53,KL
2022-01-30,USA,DEU,USA-DEU,7,1162.0,0.7579,177.25,EK
2022-01-30,IND,THA,IND-THA,4,704.0,0.5551,382.69,BA
2022-01-30,AUS,USA,AUS-USA,11,2145.0,0.645,292.08,QR
2022-01-30,FRA,UKR,FRA-UKR,4,604.0,0.622,190.04,LH
2022-01-30,FRA,UKR,FRA-UKR,5,775.0,0.5581,169.86,DL
2022-01-30,FRA,DEU,FRA-DEU,8,1384.0,0.5829,268.54,DL
2022-01-30,CAN,DEU,CAN-DEU,9,1512.0,0.45,193.0,KL
2022-01-30,DEU,TUR,DEU-TUR,5,735.0,0.45,513.99,EK
2022-01-30,IND,UKR,IND-UKR,9,1782.0,0.6823,266.2,LH
2022-01-30,IND,ARE,IND-ARE,5,745.0,0.45,205.02,KL
2022-01-30,GBR,THA,GBR-THA,6,1002.0,0.7838,539.92,LH
2022-01-30,GBR,CYP,GBR-CYP,10,1460.0,0.7106,190.06,BA
2022-01-30,USA,RUS,USA-RUS,1,195.0,0.7418,606.27,QR
2022-01-30,IND,ARE,IND-ARE,7,1029.0,0.8048,187.66,UA
2022-01-30,GBR,EGY,GBR-EGY,3,438.0,0.592,339.19,DL
2022-01-30,JPN,ROU,JPN-ROU,5,765.0,0.7689,369.15,UA
2022-01-30,IND,ISR,IND-ISR,11,1925.0,0.7083,483.21,AF
2022-01-30,FRA,DEU,FRA-DEU,8,1472.0,0.45,289.53,LH
2022-01-30,USA,CYP,USA-CYP,4,612.0,0.7172,358.48,AA
2022-01-31,CAN,GRC,CAN-GRC,2,370.0,0.5997,483.31,BA
2022-01-31,DEU,ESP,DEU-ESP,3,570.0,0.8126,197.07,AA
2022-01-31,CAN,LBN,CAN-LBN,6,852.0,0.843,391.5,BA
2022-01-31,USA,EGY,USA-EGY,10,1530.0,0.8612,577.96,TK
2022-01-31,NLD,POL,NLD-POL,6,990.0,0.4995,204.49,KL
2022-01-31,DEU,USA,DEU-USA,10,1710.0,0.5188,249.96,EK
2022-01-31,NLD,SAU,NLD-SAU,2,300.0,0.4545,378.24,UA
2022-01-31,CAN,JOR,CAN-JOR,5,800.0,0.4921,382.47,DL
2022-01-31,AUS,RUS,AUS-RUS,6,840.0,0.7641,341.61,UA
2022-01-31,NLD,GRC,NLD-GRC,6,888.0,0.6319,593.91,QR
2022-01-31,JPN,CYP,JPN-CYP,7,1057.0,0.8266,570.8,EK
2022-01-31,IND,EGY,IND-EGY,10,1500.0,0.6597,205.17,UA
2022-02-01,USA,ESP,USA-ESP,6,1062.0,0.8006,487.21,AF
2022-02-01,CHN,PRT,CHN-PRT,3,498.0,0.7293,466.27,AF
2022-02-01,GBR,JOR,GBR-JOR,4,648.0,0.5983,359.83,LH
2022-02-01,JPN,GBR,JPN-GBR,2,318.0,0.6093,471.87,AA
2022-02-01,USA,LBN,USA-LBN,6,1062.0,0.5446,333.13,UA
2022-02-01,CHN,ITA,CHN-ITA,6,1116.0,0.6937,580.9,QR
2022-02-01,FRA,FRA,FRA-FRA,3,534.0,0.5125,420.33,AF
2022-02-01,GBR,ITA,GBR-ITA,6,942.0,0.7347,244.17,LH
2022-02-01,JPN,ITA,JPN-ITA,1,175.0,0.9304,353.52,UA
2022-02-01,USA,RUS,USA-RUS,1,183.0,0.5461,621.39,LH
2022-02-01,USA,CYP,USA-CYP,6,924.0,0.8196,445.9,UA
2022-02-01,NLD,TUR,NLD-TUR,3,492.0,0.9291,311.27,KL
2022-02-02,IND,ITA,IND-ITA,6,1164.0,0.8193,570.83,TK
2022-02-02,CAN,SAU,CAN-SAU,9,1656.0,0.7527,349.13,LH
2022-02-02,NLD,EGY,NLD-EGY,5,985.0,0.5052,543.74,TK
2022-02-02,NLD,SAU,NLD-SAU,5,915.0,0.7529,352.6,AF
2022-02-02,FRA,PRT,FRA-PRT,7,1323.0,0.7481,543.81,DL
2022-02-02,FRA,JOR,FRA-JOR,3,585.0,0.7866,474.13,KL
2022-02-02,USA,FRA,USA-FRA,4,640.0,0.8871,288.54,DL
2022-02-02,GBR,SAU,GBR-SAU,9,1269.0,0.6452,432.5,AF
2022-02-02,JPN,POL,JPN-POL,11,1881.0,0.7655,417.71,LH
2022-02-02,CHN,EGY,CHN-EGY,11,1683.0,0.45,416.96,QR
2022-02-02,CHN,THA,CHN-THA,8,1456.0,0.4722,491.59,TK
2022-02-02,CAN,CYP,CAN-CYP,1,146.0,0.721,518.04,DL
2022-02-02,IND,GBR,IND-GBR,5,820.0,0.7204,443.62,KL
2022-02-02,DEU,UKR,DEU-UKR,10,1400.0,0.5997,386.01,DL
2022-02-02,CAN,ISR,CAN-ISR,4,648.0,0.45,188.84,UA
2022-02-02,NLD,CYP,NLD-CYP,9,1467.0,0.698,321.52,DL
2022-02-02,FRA,ROU,FRA-ROU,8,1448.0,0.7023,376.54,EK
2022-02-02,AUS,ITA,AUS-ITA,1,182.0,0.7722,444.17,DL
2022-02-02,IND,CYP,IND-CYP,10,1600.0,0.6682,513.73,DL
2022-02-02,CHN,ARE,CHN-ARE,6,1014.0,0.7978,582.66,TK
2022-02-03,AUS,ITA,AUS-ITA,6,1170.0,0.6641,476.12,DL
2022-02-03,NLD,DEU,NLD-DEU,4,712.0,0.7097,578.95,DL
2022-02-03,JPN,GBR,JPN-GBR,11,1738.0,0.6039,418.03,BA
2022-02-03,CHN,ESP,CHN-ESP,11,1595.0,0.7671,430.17,KL
2022-02-03,IND,MDA,IND-MDA,1,150.0,0.4825,245.82,EK
2022-02-03,FRA,ISR,FRA-ISR,4,720.0,0.8193,332.54,DL
2022-02-03,GBR,THA,GBR-THA,10,1620.0,0.8615,494.74,TK
2022-02-03,JPN,SAU,JPN-SAU,8,1128.0,0.744,227.94,UA
2022-02-03,NLD,THA,NLD-THA,11,2112.0,0.6819,475.27,QR
2022-02-03,NLD,RUS,NLD-RUS,5,915.0,0.7467,545.11,DL
2022-02-03,JPN,CYP,JPN-CYP,1,184.0,0.5688,552.21,AA
2022-02-03,IND,CYP,IND-CYP,5,975.0,0.7954,496.37,TK
2022-02-03,USA,THA,USA-THA,10,1770.0,0.8538,432.16,AF
2022-02-03,AUS,PRT,AUS-PRT,11,1584.0,0.759,518.36,BA
2022-02-03,IND,ITA,IND-ITA,1,153.0,0.611,573.99,AA
2022-02-03,JPN,LBN,JPN-LBN,1,166.0,0.8481,488.44,AF
2022-02-03,CAN,TUR,CAN-TUR,9,1566.0,0.5797,506.42,AF
2022-02-03,USA,GRC,USA-GRC,7,1197.0,0.685,385.19,KL
2022-02-03,CHN,ESP,CHN-ESP,8,1376.0,0.5049,472.38,AF
2022-02-03,AUS,JOR,AUS-JOR,9,1512.0,0.6643,348.8,AF
2022-02-03,DEU,GBR,DEU-GBR,5,865.0,0.6455,239.81,BA
2022-02-03,GBR,DEU,GBR-DEU,2,334.0,0.45,606.4,KL
2022-02-03,USA,LBN,USA-LBN,8,1448.0,0.8152,316.7,AF
2022-02-03,USA,EGY,USA-EGY,1,191.0,0.4619,476.94,AA
2022-02-04,USA,DEU,USA-DEU,6,876.0,0.45,199.64,EK
2022-02-04,USA,CYP,USA-CYP,10,1970.0,0.7455,424.85,UA
2022-02-04,NLD,TUR,NLD-TUR,1,170.0,0.45,303.25,UA
2022-02-04,CHN,ROU,CHN-ROU,7,994.0,0.7193,529.63,UA
2022-02-04,FRA,GBR,FRA-GBR,3,594.0,0.7602,481.61,BA
2022-02-04,IND,MDA,IND-MDA,11,2134.0,0.7164,197.55,UA
2022-02-04,AUS,MDA,AUS-MDA,9,1404.0,0.45,227.19,QR
2022-02-04,JPN,TUR,JPN-TUR,7,1267.0,0.6481,489.3,QR
2022-02-04,NLD,MDA,NLD-MDA,7,1029.0,0.654,252.26,LH
2022-02-04,IND,ISR,IND-ISR,10,1610.0,0.4687,560.67,AA
2022-02-04,CAN,UKR,CAN-UKR,7,1260.0,0.8042,253.14,EK
2022-02-04,FRA,USA,FRA-USA,9,1656.0,0.4791,277.62,LH
2022-02-04,FRA,UKR,FRA-UKR,1,184.0,0.7683,214.56,DL
2022-02-04,CHN,POL,CHN-POL,8,1408.0,0.6674,373.06,LH
2022-02-04,DEU,GRC,DEU-GRC,5,890.0,0.6996,322.0,QR
2022-02-04,USA,GBR,USA-GBR,6,1062.0,0.6387,559.5,EK
2022-02-04,NLD,NLD,NLD-NLD,6,876.0,0.7904,300.57,UA
2022-02-04,USA,DEU,USA-DEU,5,900.0,0.7144,203.05,TK
2022-02-04,FRA,ARE,FRA-ARE,11,2002.0,0.7056,527.38,QR
2022-02-05,CAN,JOR,CAN-JOR,2,376.0,0.7219,417.23,DL
2022-02-05,CHN,POL,CHN-POL,3,489.0,0.6629,412.33,UA
2022-02-05,CHN,THA,CHN-THA,1,148.0,0.7014,437.92,AA
2022-02-05,JPN,TUR,JPN-TUR,1,190.0,0.45,568.94,TK
2022-02-05,JPN,GRC,JPN-GRC,7,1302.0,0.7698,501.6,AA
2022-02-05,GBR,ISR,GBR-ISR,3,462.0,0.658,290.11,AF
2022-02-05,DEU,PRT,DEU-PRT,11,1694.0,0.7064,243.75,TK
